Student ID,Study Hours per Week,Attendance Rate,Previous Grades,Participation in Extracurricular Activities,Passed,Cluster
S00474,0.6285714285714286,0.3045592705167173,0.2326551904016692,1,Yes,1
S00475,0.6619047619047619,0.5325227963525836,0.3004694835680752,1,No,1
S00476,0.438095238095238,0.5610942249240122,0.2754303599374021,1,No,1
S00477,0.5357142857142857,0.5215805471124619,0.2874282733437663,1,Yes,1
S00478,0.5047619047619047,0.7349544072948327,0.2597809076682316,0,No,0
S00479,0.8333333333333334,0.6006079027355623,0.2331768388106416,0,Yes,0
S00481,0.4523809523809524,0.4656534954407294,0.2587376108502869,1,No,1
S00482,0.3523809523809524,0.5768996960486321,0.3192488262910798,1,Yes,1
S00483,0.2761904761904762,0.6844984802431611,0.369848721961398,0,Yes,0
S00486,0.2976190476190476,0.4583586626139818,0.4773082942097026,1,No,1
S00487,0.3904761904761904,0.5884498480243161,0.1533646322378717,0,No,0
S00489,0.6666666666666666,0.4547112462006079,0.3781950965049557,1,No,1
S00490,0.5714285714285714,0.6674772036474164,0.4454877412623892,0,Yes,0
S00491,0.4666666666666667,0.7501519756838905,0.4094940010432968,0,No,0
S00492,0.6428571428571429,0.548936170212766,0.3202921231090245,0,Yes,0
S00493,0.4761904761904761,0.5793313069908814,0.261867501304121,1,No,1
S00494,0.3642857142857143,0.4085106382978724,0.2743870631194575,0,Yes,0
S00495,0.6476190476190476,0.6322188449848024,0.3270735524256651,1,No,1
S00497,0.3428571428571428,0.5033434650455927,0.3375065206051122,1,Yes,1
S00498,0.4428571428571429,0.4522796352583587,0.1382368283776734,1,No,1
S00499,0.3619047619047619,0.7677811550151975,0.2039645279081898,1,No,1
S00500,0.3023809523809523,0.5896656534954408,0.3176838810641628,1,Yes,1
S00503,0.3,0.5708206686930091,0.3641105894627021,1,Yes,1
S00504,0.5333333333333333,0.5501519756838906,0.3161189358372457,1,Yes,1
S00505,0.3880952380952381,0.6620060790273555,0.4167970787689098,1,No,1
S00508,0.3642857142857143,0.7106382978723403,0.315075639019301,1,No,1
S00509,0.4714285714285713,0.5270516717325228,0.2336984872196139,0,Yes,0
S00510,0.3666666666666666,0.4911854103343465,0.1695357329160146,1,Yes,1
S00511,0.5,0.3799392097264438,0.3891497130933751,0,Yes,0
S00512,0.4595238095238094,0.566565349544073,0.2806468440271257,0,Yes,0
S00513,0.438095238095238,0.5811550151975684,0.4011476264997392,0,No,0
S00514,0.3595238095238095,0.7179331306990882,0.3041210224308815,1,No,1
S00515,0.3976190476190476,0.5878419452887538,0.3176838810641628,0,Yes,0
S00516,0.5571428571428572,0.505775075987842,0.3411580594679186,1,No,1
S00517,0.5261904761904762,0.59209726443769,0.2811684924360981,0,No,0
S00519,0.4785714285714286,0.651063829787234,0.3145539906103286,1,No,1
S00520,0.5571428571428572,0.6182370820668693,0.3933229003651539,0,Yes,0
S00522,0.5309523809523808,0.4723404255319149,0.297339593114241,1,Yes,1
S00523,0.3880952380952381,0.4170212765957446,0.2634324465310381,0,No,0
S00524,0.5357142857142857,0.3981762917933131,0.2863849765258216,0,Yes,0
S00525,0.3761904761904762,0.5908814589665654,0.2279603547209181,1,Yes,1
S00526,0.2523809523809524,0.6036474164133738,0.2190923317683881,1,No,1
S00527,0.2738095238095238,0.6759878419452888,0.2769953051643192,0,No,0
S00529,0.4976190476190475,0.670516717325228,0.3526343244653104,0,Yes,0
S00530,0.3595238095238095,0.5270516717325228,0.2076160667709963,0,No,0
S00531,0.5428571428571428,0.6364741641337386,0.2968179447052687,1,Yes,1
S00533,0.4595238095238094,0.5355623100303951,0.2190923317683881,0,Yes,0
S00535,0.3880952380952381,0.5465045592705167,0.3552425665101722,0,No,0
S00536,0.4714285714285713,0.6917933130699088,0.2910798122065727,1,Yes,1
S00537,0.3642857142857143,0.5513677811550152,0.1377151799687011,0,No,0
S00538,0.4214285714285714,0.6303951367781155,0.3562858633281168,1,No,1
S00539,0.5857142857142857,0.5762917933130699,0.3025560772039645,1,Yes,1
S00542,0.3333333333333333,0.6863221884498479,0.2858633281168492,1,No,1
S00543,0.5285714285714286,0.6297872340425532,0.3202921231090245,1,No,1
S00544,0.638095238095238,0.4674772036474164,0.3761085028690663,0,Yes,0
S00545,0.1714285714285714,0.3744680851063829,0.2253521126760563,1,No,1
S00546,0.3714285714285714,0.5677811550151975,0.260302556077204,1,Yes,1
S00547,0.5357142857142857,0.4723404255319149,0.3651538862806469,1,Yes,1
S00548,0.4428571428571429,0.5215805471124619,0.3776734480959833,1,Yes,1
S00549,0.5119047619047619,0.3659574468085106,0.2702138758476786,1,Yes,1
S00551,0.4761904761904761,0.5313069908814589,0.3348982785602504,0,Yes,0
S00553,0.6047619047619047,0.441337386018237,0.2947313510693792,0,No,0
S00554,0.4976190476190475,0.5094224924012158,0.2936880542514345,0,Yes,0
S00556,0.4166666666666667,0.4680851063829787,0.332811684924361,0,No,0
S00557,0.4095238095238095,0.5167173252279635,0.3813249869587898,0,No,0
S00558,0.4142857142857142,0.7112462006079028,0.2196139801773604,0,Yes,0
S00559,0.5142857142857143,0.3300911854103343,0.2389149713093375,0,Yes,0
S00561,0.5,0.4474164133738601,0.1820552947313511,0,Yes,0
S00562,0.7142857142857143,0.7051671732522796,0.2540427751695358,0,Yes,0
S00563,0.5714285714285714,0.5209726443768997,0.4653103808033386,0,Yes,0
S00566,0.419047619047619,0.5854103343465046,0.1606677099634846,0,Yes,0
S00568,0.3476190476190476,0.2863221884498479,0.3787167449139281,1,No,1
S00569,0.2428571428571428,0.3969604863221884,0.2044861763171622,0,No,0
S00570,0.4238095238095237,0.7015197568389058,0.2994261867501304,0,Yes,0
S00571,0.469047619047619,0.3592705167173252,0.3954094940010433,1,No,1
S00572,0.6666666666666666,0.5440729483282675,0.2566510172143975,0,Yes,0
S00573,0.5047619047619047,0.4838905775075987,0.2597809076682316,1,Yes,1
S00574,0.4404761904761904,0.4650455927051671,0.3500260824204487,1,Yes,1
S00576,0.2023809523809523,0.502127659574468,0.3620239958268127,0,Yes,0
S00578,0.5595238095238095,0.7045592705167173,0.1152842983828899,1,Yes,1
S00579,0.2904761904761904,0.5945288753799391,0.3286384976525822,0,No,0
S00581,0.5071428571428571,0.574468085106383,0.3312467396974439,0,No,0
S00582,0.4166666666666667,0.6407294832826748,0.2842983828899322,1,No,1
S00584,0.7380952380952381,0.5878419452887538,0.2383933229003652,0,No,0
S00585,0.4880952380952381,0.7288753799392097,0.4131455399061033,1,No,1
S00586,0.4952380952380951,0.4680851063829787,1.0,1,Yes,1
S00587,0.4119047619047619,0.6814589665653495,0.2462180490349504,0,No,0
S00588,0.3666666666666666,0.6285714285714286,0.1742305685967658,0,Yes,0
S00589,0.5666666666666667,0.468693009118541,0.3322900365153887,0,Yes,0
S00590,0.3642857142857143,0.5714285714285714,0.2326551904016692,1,Yes,1
S00591,0.4761904761904761,0.5793313069908814,0.2931664058424622,1,Yes,1
S00592,0.4095238095238095,0.5258358662613982,0.4308815858111633,1,Yes,1
S00593,0.5238095238095238,0.5240121580547112,0.3583724569640062,0,No,0
S00595,0.5904761904761904,0.458966565349544,0.3072509128847157,0,No,0
S00598,0.35,0.4389057750759879,0.2310902451747522,0,Yes,0
S00599,0.4142857142857142,0.6717325227963525,0.2926447574334899,0,No,0
S00600,0.5119047619047619,0.5300911854103344,0.2420448617631716,0,No,0
S00601,0.5571428571428572,0.8060790273556231,0.2483046426708398,0,Yes,0
S00602,0.3571428571428571,0.5702127659574467,0.2842983828899322,0,No,0
S00603,0.569047619047619,0.6693009118541033,0.2211789254042775,1,Yes,1
S00604,0.6285714285714286,0.5173252279635258,0.2665623369848722,1,No,1
S00605,0.5166666666666666,0.4626139817629179,0.3495044340114763,1,Yes,1
S00606,0.6904761904761905,0.5750759878419452,0.288471570161711,1,No,1
S00607,0.3738095238095238,0.7003039513677811,0.235263432446531,0,Yes,0
S00608,0.319047619047619,0.5319148936170213,0.3573291601460616,0,No,0
S00610,0.6452380952380953,0.574468085106383,0.2091810119979134,0,Yes,0
S00611,0.5452380952380952,0.5306990881458966,0.3896713615023474,1,No,1
S00612,0.4595238095238094,0.537386018237082,0.3620239958268127,1,No,1
S00613,0.5,0.4212765957446808,0.2691705790297339,0,No,0
S00614,0.3333333333333333,0.5416413373860182,0.4439227960354722,1,No,1
S00615,0.7571428571428571,0.6224924012158054,0.251434533124674,0,Yes,0
S00616,0.4809523809523809,0.5787234042553192,0.3489827856025039,0,No,0
S00617,0.4785714285714286,0.5653495440729484,0.1721439749608763,1,No,1
S00618,0.5523809523809524,0.6310030395136778,0.2164840897235263,0,Yes,0
S00621,0.3714285714285714,0.6322188449848024,0.2837767344809598,1,No,1
S00623,0.6904761904761905,0.5142857142857142,0.398017736045905,1,No,1
S00624,0.6261904761904761,0.6,0.2415232133541992,1,No,1
S00625,0.6571428571428571,0.5386018237082066,0.2660406885758998,0,Yes,0
S00626,0.4047619047619047,0.5088145896656535,0.1872717788210746,0,No,0
S00627,0.35,0.5617021276595744,0.2613458528951486,0,No,0
S00628,0.4523809523809524,0.562917933130699,0.3145539906103286,1,Yes,1
S00629,0.4738095238095238,0.4085106382978724,0.298904538341158,0,Yes,0
S00631,0.2642857142857143,0.7671732522796353,0.3740219092331768,0,No,0
S00632,0.6476190476190476,0.4237082066869301,0.3088158581116328,1,No,1
S00636,0.269047619047619,0.6990881458966566,0.3677621283255086,1,No,1
S00637,0.5642857142857143,0.5148936170212766,0.3583724569640062,1,No,1
S00638,0.4761904761904761,0.5501519756838906,1.0,0,Yes,0
S00640,0.3119047619047619,0.5945288753799391,0.3051643192488263,0,Yes,0
S00641,0.4261904761904762,0.3507598784194529,0.2211789254042775,0,Yes,0
S00642,0.6642857142857143,0.5653495440729484,0.2905581637976004,0,Yes,0
S00644,0.288095238095238,0.3161094224924012,0.341679707876891,0,Yes,0
S00647,0.1452380952380952,0.8042553191489362,0.4397496087636933,0,No,0
S00648,0.4595238095238094,0.617629179331307,0.3041210224308815,1,No,1
S00649,0.438095238095238,0.3775075987841945,0.2832550860719874,1,Yes,1
S00650,0.55,0.705775075987842,0.1810119979134063,0,No,0
S00652,0.6,0.4571428571428572,0.343244653103808,0,Yes,0
S00654,0.3357142857142857,0.4376899696048632,0.3145539906103286,0,Yes,0
S00655,0.7738095238095238,0.4522796352583587,0.2947313510693792,1,Yes,1
S00656,0.4738095238095238,0.6425531914893617,0.3093375065206051,0,No,0
S00657,0.469047619047619,0.6844984802431611,0.2743870631194575,0,Yes,0
S00658,0.4642857142857143,0.39209726443769,0.3046426708398539,0,No,0
S00660,0.4499999999999999,0.3191489361702128,0.2639540949400104,0,Yes,0
S00661,0.3976190476190476,0.5762917933130699,0.3197704747000521,0,Yes,0
S00663,0.4619047619047619,0.3264437689969605,0.3260302556077204,0,Yes,0
S00664,0.4023809523809523,0.4194528875379939,0.4574856546687533,1,Yes,1
S00666,0.4785714285714286,0.6455927051671733,0.1523213354199269,1,Yes,1
S00667,0.4357142857142856,0.4285714285714285,0.3901930099113198,0,No,0
S00668,0.6452380952380953,0.7221884498480243,0.4595722483046427,0,Yes,0
S00669,0.15,0.4437689969604863,0.3249869587897757,1,Yes,1
S00670,0.5976190476190476,0.7465045592705167,0.2962962962962963,0,No,0
S00671,0.6142857142857142,0.6,0.2451747522170057,1,No,1
S00672,0.219047619047619,0.6972644376899696,0.3380281690140845,0,Yes,0
S00673,0.4261904761904762,0.5878419452887538,0.2947313510693792,0,Yes,0
S00675,0.3,0.6291793313069909,0.1617110067814293,0,No,0
S00678,0.6761904761904761,0.433434650455927,0.369848721961398,1,No,1
S00679,0.5785714285714285,0.5331306990881459,0.2060511215440793,0,Yes,0
S00680,0.6190476190476191,0.4620060790273556,0.3448095983307251,1,Yes,1
S00682,0.3333333333333333,0.7440729483282674,0.261867501304121,0,Yes,0
S00683,0.4047619047619047,0.6188449848024316,0.3620239958268127,1,Yes,1
S00685,0.3214285714285714,0.6735562310030395,0.1784037558685446,1,No,1
S00686,0.5523809523809524,0.6182370820668693,0.3015127803860198,1,No,1
S00687,0.438095238095238,0.7696048632218845,0.244131455399061,0,No,0
S00688,0.4214285714285714,0.288145896656535,0.1883150756390192,1,No,1
S00690,0.519047619047619,0.4577507598784194,0.3182055294731351,0,No,0
S00691,0.4238095238095237,0.3756838905775075,0.3051643192488263,1,No,1
S00692,0.6047619047619047,0.556838905775076,0.3354199269692227,0,Yes,0
S00693,0.338095238095238,0.5623100303951368,0.1398017736045905,1,Yes,1
S00694,0.5404761904761904,0.7829787234042553,0.2363067292644757,0,Yes,0
S00695,0.5380952380952382,0.652887537993921,0.3176838810641628,0,No,0
S00696,0.430952380952381,0.4808510638297872,0.3766301512780386,1,No,1
S00699,0.5761904761904761,0.5598784194528875,0.2425665101721439,0,Yes,0
S00700,0.4452380952380952,0.5537993920972644,0.2477829942618675,0,Yes,0
S00701,0.4047619047619047,0.433434650455927,0.2665623369848722,0,Yes,0
S00702,0.5904761904761904,0.5185410334346504,0.2895148669796557,1,No,1
S00703,0.3833333333333333,0.4583586626139818,0.1570161711006781,0,Yes,0
S00705,0.2809523809523809,0.6249240121580547,0.2931664058424622,1,No,1
S00706,0.5380952380952382,0.668693009118541,0.2477829942618675,1,No,1
S00707,0.3142857142857143,0.6048632218844985,0.2357850808555034,0,Yes,0
S00709,0.219047619047619,0.4620060790273556,0.341679707876891,1,No,1
S00710,0.6690476190476191,0.4936170212765957,0.3072509128847157,0,No,0
S00711,0.4928571428571428,0.5161094224924012,0.3067292644757433,0,No,0
S00712,0.4547619047619048,0.4370820668693009,0.2931664058424622,0,No,0
S00713,0.4023809523809523,0.6711246200607902,0.2968179447052687,1,No,1
S00714,0.5142857142857143,0.5185410334346504,0.3489827856025039,0,No,0
S00715,0.4619047619047619,0.6358662613981763,0.4225352112676057,0,Yes,0
S00716,0.5976190476190476,0.372644376899696,0.412623891497131,0,Yes,0
S00717,0.4809523809523809,0.458966565349544,0.2107459572248305,0,Yes,0
S00718,0.4857142857142856,0.6474164133738601,0.1304121022430881,1,Yes,1
S00719,0.4238095238095237,0.6492401215805471,0.3375065206051122,0,Yes,0
S00720,0.4595238095238094,0.3963525835866262,0.297339593114241,1,Yes,1
S00721,0.5023809523809524,0.5799392097264437,0.2910798122065727,0,No,0
S00722,0.2619047619047619,0.5829787234042553,0.3255086071987481,0,Yes,0
S00723,0.3071428571428571,0.4565349544072948,0.2764736567553469,0,Yes,0
S00724,0.5547619047619047,0.5860182370820668,0.1690140845070423,1,Yes,1
S00725,0.4880952380952381,0.3507598784194529,0.2065727699530516,0,Yes,0
S00728,0.5071428571428571,0.5465045592705167,0.4434011476264998,1,No,1
S00729,0.4023809523809523,0.5525835866261397,0.2592592592592593,1,No,1
S00730,0.3738095238095238,0.5215805471124619,0.4992175273865415,0,Yes,0
S00731,0.4904761904761905,0.60790273556231,0.1476264997391758,1,No,1
S00732,0.35,0.6139817629179332,0.2561293688054251,1,No,1
S00733,0.5142857142857143,0.6389057750759878,0.3098591549295775,0,No,0
S00734,0.2642857142857143,0.5580547112462005,0.0959833072509128,1,No,1
S00735,0.5880952380952381,0.4954407294832826,0.4147104851330204,0,No,0
S00736,0.5238095238095238,0.4753799392097265,0.2415232133541992,0,Yes,0
S00737,0.4976190476190475,0.4145896656534955,0.2983828899321857,1,No,1
S00738,0.5833333333333334,0.4936170212765957,0.3307250912884716,0,No,0
S00739,0.6642857142857143,0.4693009118541034,0.1711006781429316,0,No,0
S00740,0.5880952380952381,0.737386018237082,0.4861763171622327,1,No,1
S00741,0.2476190476190476,0.4158054711246201,0.306207616066771,1,Yes,1
S00742,0.3142857142857143,0.668693009118541,0.2691705790297339,1,No,1
S00744,0.469047619047619,0.5179331306990882,0.3119457485654668,0,Yes,0
S00747,0.4880952380952381,0.4455927051671732,0.405320813771518,1,Yes,1
S00748,0.3761904761904762,0.39209726443769,0.3870631194574856,1,Yes,1
S00749,0.3928571428571428,0.4966565349544073,0.2524778299426187,1,No,1
S00750,0.3,0.4322188449848024,0.2738654147104851,1,Yes,1
S00751,0.3571428571428571,0.7027355623100303,0.3380281690140845,1,Yes,1
S00752,0.3047619047619048,0.4717325227963525,0.3881064162754304,0,Yes,0
S00753,0.35,0.2534954407294833,1.0,1,No,1
S00754,0.5928571428571429,0.502127659574468,0.4230568596765781,1,No,1
S00755,0.3547619047619047,0.6407294832826748,0.2227438706311946,0,Yes,0
S00756,0.7809523809523808,0.7410334346504559,0.3547209181011998,1,No,1
S00757,0.5261904761904762,0.5148936170212766,0.1872717788210746,1,No,1
S00759,0.3642857142857143,0.541033434650456,0.2039645279081898,0,No,0
S00760,0.55,0.5933130699088146,0.2055294731351069,0,Yes,0
S00761,0.3976190476190476,0.4054711246200608,0.3145539906103286,0,Yes,0
S00762,0.4809523809523809,0.5130699088145896,0.2415232133541992,0,Yes,0
S00763,0.7714285714285714,0.5367781155015198,0.3182055294731351,1,No,1
S00765,0.6023809523809524,0.5252279635258358,0.3338549817423057,0,No,0
S00766,0.3833333333333333,0.4291793313069909,0.261867501304121,1,Yes,1
S00767,0.4619047619047619,0.5841945288753799,0.2728221178925404,0,Yes,0
S00768,0.6785714285714286,0.537386018237082,0.1940532081377152,1,Yes,1
S00769,0.3928571428571428,0.537386018237082,0.3755868544600939,0,No,0
S00770,0.6833333333333333,0.4109422492401215,0.3067292644757433,1,Yes,1
S00773,0.5428571428571428,0.7392097264437689,0.3484611371935315,0,Yes,0
S00775,0.5404761904761904,0.6352583586626139,0.2571726656233698,0,No,0
S00776,0.2785714285714286,0.3106382978723404,0.403755868544601,0,Yes,0
S00778,0.438095238095238,0.4753799392097265,0.3312467396974439,1,No,1
S00779,0.4571428571428571,0.2680851063829787,0.1418883672404799,1,No,1
S00780,0.5404761904761904,0.6316109422492401,0.3802816901408451,1,No,1
S00781,0.4880952380952381,0.5404255319148936,0.3307250912884716,0,No,0
S00782,0.3071428571428571,0.7130699088145896,0.3928012519561815,0,No,0
S00783,0.5119047619047619,0.5227963525835866,0.2493479394887845,1,Yes,1
S00785,0.5333333333333333,0.5100303951367781,0.4220135628586333,0,Yes,0
S00786,0.5952380952380952,0.4364741641337386,0.3708920187793428,0,Yes,0
S00787,0.5666666666666667,0.4936170212765957,0.1841418883672404,1,No,1
S00788,0.5214285714285714,0.3963525835866262,0.2968179447052687,0,Yes,0
S00789,0.4571428571428571,0.5896656534954408,0.3755868544600939,0,No,0
S00792,0.4904761904761905,0.8863221884498481,0.2436098069900887,0,No,0
S00793,0.5,0.4936170212765957,0.3009911319770475,1,Yes,1
S00794,0.3142857142857143,0.5811550151975684,0.3755868544600939,0,No,0
S00795,0.338095238095238,0.5361702127659574,0.2180490349504434,1,Yes,1
S00796,0.5928571428571429,0.6838905775075987,0.1288471570161711,0,No,0
S00798,0.5476190476190477,0.5100303951367781,0.3312467396974439,1,No,1
S00799,0.469047619047619,0.8218844984802433,0.3484611371935315,1,Yes,1
S00800,0.469047619047619,0.4382978723404255,0.2164840897235263,1,No,1
S00801,0.5785714285714285,0.5191489361702127,0.3166405842462181,0,Yes,0
S00802,0.4047619047619047,0.6541033434650455,0.245696400625978,1,No,1
S00803,0.4785714285714286,0.443161094224924,0.3531559728742827,0,Yes,0
S00804,0.4119047619047619,0.6358662613981763,0.2853416797078769,0,No,0
S00806,0.430952380952381,0.6650455927051672,0.3009911319770475,0,No,0
S00807,0.4928571428571428,0.6613981762917933,0.3348982785602504,1,No,1
S00808,0.4095238095238095,0.5319148936170213,0.2613458528951486,0,Yes,0
S00809,0.6166666666666666,0.4212765957446808,0.2399582681272822,0,No,0
S00810,0.3595238095238095,0.4954407294832826,0.2733437663015128,1,Yes,1
S00811,0.4452380952380952,0.541033434650456,0.3437663015127804,0,Yes,0
S00812,0.4142857142857142,0.651063829787234,0.4934793948878456,1,No,1
S00813,0.638095238095238,0.5817629179331307,0.3943661971830987,0,Yes,0
S00815,0.5904761904761904,0.5854103343465046,0.2874282733437663,1,Yes,1
S00817,0.4976190476190475,0.5185410334346504,0.1231090245174752,0,Yes,0
